HourDK,GrossConsumptionMWh,Trend,Seasonal24,Seasonal168,Seasonal8760,Remainder,Null_Remainder
2020-01-01 00:00:00,3331.34729,3854.59943598943,1932.72744572469,-380.09423037143,-1961.37245041428,-114.512910928375,0
2020-01-01 01:00:00,3257.505005,3854.63388465679,806.802040827772,101.235004882895,-1424.08063570018,-81.0852896672445,0
2020-01-01 02:00:00,3161.865601,3854.66833332415,507.664632452534,182.520404552462,-1283.62904830438,-99.3587210247915,0
2020-01-01 03:00:00,3074.752442,3854.70278199151,194.770180894927,301.679930697139,-1139.44387268007,-136.956578903527,0
2020-01-01 04:00:00,3009.696167,3854.73723065887,362.767817543067,233.650638191549,-1210.42919703625,-231.030322357232,0
2020-01-01 05:00:00,3018.246582,3854.77167932623,339.460052346644,314.563198668182,-1160.26089494562,-330.287453395466,0
2020-01-01 06:00:00,3098.039062,3854.80612799359,321.005652650114,563.350779468063,-1121.44944274995,-519.674055361829,0
2020-01-01 07:00:00,3178.324585,3854.84057666095,239.030270469674,878.941357409632,-1083.55448131752,-710.933138222769,0
2020-01-01 08:00:00,3293.61792,3854.87502532831,6.81556649755815,1040.8662574924,-826.175644806735,-782.763284511545,0
2020-01-01 09:00:00,3459.831177,3854.90947399567,1144.15786499497,406.813207680442,-1166.42994815899,-779.619421512093,0
2020-01-01 10:00:00,3650.973022,3854.94392266303,950.957250155962,452.762738049302,-857.496010707727,-750.194878160522,0
