HourDK,GrossConsumptionMWh,t2m,step_days,Is_Holiday,Day_Monday,Day_Tuesday,Day_Wednesday,Day_Thursday,Day_Friday,Day_Saturday,Day_Sunday,Month_January,Month_February,Month_March,Month_April,Month_May,Month_June,Month_July,Month_August,Month_September,Month_October,Month_November,Month_December
2005-08-13,77977.28845000001,16.130678250000003,43,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2005-08-14,74902.847049,16.1584835,44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2005-08-15,94623.793153,16.43388675,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2005-08-16,97152.923461,16.414488625,46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2005-08-17,97201.225955,16.195298,47,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2005-08-18,97445.869022,15.9650295,48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2005-08-19,93737.71752800001,15.982224500000001,49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2005-08-20,78535.020139,15.9037355,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2005-08-21,75984.432863,15.90101925,51,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2005-08-22,96776.7583,16.28286675,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2005-08-23,98338.665773,16.4604715,53,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2005-08-24,97681.042849,16.45703175,54,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2005-08-25,99437.593263,16.466276,55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2005-08-26,93455.674197,16.39989025,56,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2005-08-27,78192.26294,16.0193655,57,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2005-08-28,75895.540651,15.76387875,58,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2005-08-29,96519.630984,15.8601145,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2005-08-30,97434.36975,16.02162475,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2005-08-31,98115.773558,15.75522525,61,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2005-09-01,98666.927975,15.249219499999999,62,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2005-09-02,94764.910403,15.077096875,63,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2005-09-03,77508.282593,15.191416,64,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2005-09-04,75400.874696,15.339454,65,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2005-09-05,95935.201294,15.460880750000001,66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2005-09-06,98153.866821,15.1280165,67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2005-09-07,98900.133179,15.096929,68,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2005-09-08,98936.955322,15.26220175,69,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2005-09-09,94189.702149,14.737727,70,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2005-09-10,77789.999388,14.605062,71,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2005-09-11,74893.671145,14.496883500000001,72,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2005-09-12,95903.333372,14.6137475,73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2005-09-13,98288.913698,14.903167999999999,74,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2005-09-14,100858.392576,14.431036500000001,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2005-09-15,98464.479617,14.215810750000001,76,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2005-09-16,93501.958253,14.16787225,77,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2005-09-17,78413.149412,13.892332,78,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2005-09-18,77539.229065,14.051638,79,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2005-09-19,97940.535523,14.0696635,80,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2005-09-20,99872.50891599999,13.975378500000001,81,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2005-09-21,99951.136963,13.616560125,82,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2005-09-22,99408.358641,13.59279575,83,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2005-09-23,95061.10132100001,13.68666975,84,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2005-09-24,80000.997559,13.723135375,85,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2005-09-25,76902.141783,13.028989249999999,86,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2005-09-26,97328.779054,12.83779725,87,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2005-09-27,101194.738403,13.151981375,88,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2005-09-28,100852.718505,12.993344375,89,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2005-09-29,101612.38684,12.710543125000001,90,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2005-09-30,96309.503172,12.503506625,91,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2005-10-01,83406.521121,12.758101625,92,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2005-10-02,78659.474121,12.791867,93,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2005-10-03,99073.585448,12.710601125,94,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2005-10-04,101562.550048,12.01653825,95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2005-10-05,101906.813105,11.6629465,96,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2005-10-06,102439.049317,11.412917,97,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2005-10-07,97639.035767,11.108708,98,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2005-10-08,81820.056886,11.1780005,99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2005-10-09,79662.340212,11.06958325,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2005-10-10,99693.293338,11.1536035,101,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2005-10-11,100990.58386299999,10.89322225,102,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2005-10-12,101140.211062,10.86113,103,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2005-10-13,101560.035768,10.827803,104,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2005-10-14,97766.729125,10.962133999999999,105,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2005-10-15,81942.566772,11.0413885,106,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2005-10-16,79656.756349,10.72574375,107,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2005-10-17,100110.637089,10.394356375,108,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2005-10-18,102098.41040200001,10.227216625,109,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2005-10-19,102623.296878,9.76881175,110,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2005-10-20,103034.381102,9.77254,111,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2005-10-21,98689.851197,9.1825545,112,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2005-10-22,85328.704224,9.015117499999999,113,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2005-10-23,81368.439698,8.95156675,114,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2005-10-24,104097.52477999999,8.90980175,115,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2005-10-25,83486.583972,9.08618525,116,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2005-10-26,106205.26098600001,9.20576675,117,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2005-10-27,107055.594361,9.098699,118,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2005-10-28,100944.366086,9.18663,119,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2005-10-29,85207.199461,8.88428025,120,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2005-10-30,85341.495242,8.225305425,121,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2005-10-31,102353.967286,7.7832735,122,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2005-11-01,107077.96948100001,7.960761274999999,123,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2005-11-02,106133.617191,7.7712583,124,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2005-11-03,108480.901615,7.7180531,125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2005-11-04,102653.76452699999,7.3369865999999995,126,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2005-11-05,87950.270871,6.402823175,127,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2005-11-06,86240.317505,6.0785674499999995,128,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2005-11-07,106228.982418,5.940017525,129,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2005-11-08,108179.957029,5.80947495,130,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2005-11-09,107694.741574,5.391500425,131,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2005-11-10,109986.24048,5.18956265,132,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2005-11-11,106328.812868,5.2820449,133,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2005-11-12,89926.822997,5.541157575,134,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2005-11-13,86025.212529,5.602430099999999,135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2005-11-14,110218.654416,5.338475325,136,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2005-11-15,110433.88403100001,5.16538835,137,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2005-11-16,112678.627198,4.71178375,138,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2005-11-17,113984.178467,4.7612207,139,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2005-11-18,111804.653563,4.44490145,140,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2005-11-19,96635.936768,4.751893175,141,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2005-11-20,92859.932865,4.613832875,142,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2005-11-21,113994.671267,4.6811489,143,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2005-11-22,116466.111936,4.765969775,144,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2005-11-23,115600.668703,4.907898275,145,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2005-11-24,117229.757205,4.3049806749999995,146,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2005-11-25,115590.519653,4.154595025,147,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2005-11-26,98183.725588,3.847580675,148,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2005-11-27,95519.980953,3.5037027999999997,149,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2005-11-28,117539.415163,4.0144464499999994,150,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2005-11-29,120709.161747,4.22153225,151,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2005-11-30,118364.506346,3.8493837749999997,152,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2005-12-01,119434.874146,3.40844275,153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2005-12-02,116808.997679,3.2299047,154,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2005-12-03,101654.930906,2.6990421749999998,155,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2005-12-04,97819.70923,2.67710335,156,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2005-12-05,116607.018556,3.3454198,157,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2005-12-06,116982.089602,3.081721475,158,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2005-12-07,116745.408689,2.283822475,159,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2005-12-08,118093.568727,2.329907575,160,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2005-12-09,115272.762937,1.9756193,161,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2005-12-10,100977.694823,1.814179975,162,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2005-12-11,94727.453371,2.0946095,163,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2005-12-12,114306.880491,1.9625497,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2005-12-13,117184.18176400001,1.70935425,165,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2005-12-14,116178.551514,1.498505725,166,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2005-12-15,117206.585448,1.730945,167,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2005-12-16,113998.081664,2.071981625,168,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2005-12-17,100170.408573,2.4610951500000002,169,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2005-12-18,98729.668214,2.6406542,170,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2005-12-19,120569.248536,2.179973625,171,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2005-12-20,118785.129763,2.3082173249999998,172,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2005-12-21,118437.849612,2.0502178,173,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2005-12-22,112588.065552,2.023445475,174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2005-12-23,106382.663451,1.508835,175,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2005-12-24,90589.924557,1.1476939625,176,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2005-12-25,85699.391479,1.14045656,177,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2005-12-26,92135.280516,1.84345045,178,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2005-12-27,104170.867553,2.409925325,179,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2005-12-28,106373.797608,2.2670987,180,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2005-12-29,106896.614135,1.8353602500000001,181,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2005-12-30,102422.38684199999,1.7203192,182,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2005-12-31,95966.404299,1.9329833749999998,183,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2006-01-01,89474.713136,1.9527669,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2006-01-02,113261.31018,0.788714465,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2006-01-03,120566.196899,-0.17712960249999998,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2006-01-04,121168.800536,-0.10870235249999999,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2006-01-05,121165.77283,-0.08968029999999999,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2006-01-06,117782.395631,-0.725704675,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2006-01-07,101714.37647,-1.174469975,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2006-01-08,97203.793456,-1.26445965,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2006-01-09,118749.542476,-1.2250646,8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2006-01-10,121908.312622,-0.69983355,9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2006-01-11,120877.404299,-0.04936046750000002,10,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2006-01-12,117563.960086,1.01057132,11,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2006-01-13,115464.883545,1.589131525,12,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2006-01-14,100151.803345,1.634205425,13,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2006-01-15,97362.507566,1.39052775,14,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2006-01-16,119810.542478,1.279789525,15,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2006-01-17,122482.002319,0.990679615,16,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2006-01-18,121791.13318,0.500608415,17,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2006-01-19,122071.652957,0.24452550567499998,18,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2006-01-20,118920.371093,0.3417058275,19,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2006-01-21,102587.430788,-0.2562204925,20,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2006-01-22,100655.511839,-0.5188696625,21,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2006-01-23,123158.888426,-0.5444643775,22,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2006-01-24,126393.948488,-0.82216348,23,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2006-01-25,123524.085087,-1.153713925,24,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2006-01-26,121110.979738,-0.7256743925,25,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2006-01-27,119229.254153,-0.48608323999999997,26,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2006-01-28,104010.69165,-0.3118389125,27,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2006-01-29,99311.94226499999,-0.7201775525,28,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2006-01-30,118140.757081,-0.9814869365000001,29,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2006-01-31,117625.304446,-1.0087829595,30,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2006-02-01,118637.837771,-0.8826574475,31,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2006-02-02,117782.346435,-0.38884981250000006,32,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2006-02-03,113904.073483,-0.33365721249999997,33,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2006-02-04,99999.425779,-0.500945105,34,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2006-02-05,99225.498781,-1.204428985,35,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2006-02-06,119816.626466,-1.612054165,36,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2006-02-07,115878.71863,-1.7706219650000001,37,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2006-02-08,91252.60546800001,-1.28378896,38,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2006-02-09,119311.728272,-0.8386536,39,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2006-02-10,114644.354496,-1.01036127,40,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2006-02-11,98100.3064,-1.59814946,41,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2006-02-12,96422.948485,-1.3320906225,42,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2006-02-13,115261.564697,-0.95907797925,43,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2006-02-14,115462.623779,-1.611869,44,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2006-02-15,118541.371214,-1.899498575,45,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2006-02-16,116753.678465,-1.49009630925,46,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2006-02-17,113030.036377,-1.1937844175,47,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2006-02-18,96783.78259,-1.08395175,48,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2006-02-19,92978.881226,-0.5347851025,49,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2006-02-20,114232.047976,-1.58349245,50,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2006-02-21,117792.03467000001,-2.0982147049999997,51,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2006-02-22,117025.201414,-1.43191930075,52,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2006-02-23,117231.393673,-0.39579854999999997,53,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2006-02-24,112107.806029,-0.15238894250000007,54,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2006-02-25,98311.173583,-0.5777680525000001,55,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2006-02-26,94003.825194,-0.7207365175,56,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2006-02-27,114870.950193,-0.575542985,57,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2006-02-28,118023.396483,-0.3348092275,58,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2006-03-01,115959.706177,-0.36958723499999996,59,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2006-03-02,116768.236204,-0.523388975,60,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2006-03-03,113167.255495,-0.15924721750000004,61,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2006-03-04,98733.96911800001,0.5532718275,62,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2006-03-05,96520.539918,0.9657303399999999,63,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2006-03-06,117344.967041,0.9164813675,64,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2006-03-07,117188.584838,1.203168435,65,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2006-03-08,117495.542848,1.7730915299999999,66,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2006-03-09,117126.156615,2.0487559125,67,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2006-03-10,115232.885375,2.0423730125,68,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2006-03-11,101653.419556,2.512118475,69,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2006-03-12,96577.900511,2.510581375,70,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2006-03-13,115962.35144,2.058701,71,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2006-03-14,117055.195559,1.51232525725,72,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2006-03-15,117540.662597,2.0352428625,73,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2006-03-16,118024.608398,2.0548654500000003,74,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2006-03-17,113139.746338,1.8696243625,75,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2006-03-18,96030.80908400001,2.1873073,76,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2006-03-19,91328.27550999999,2.402910575,77,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2006-03-20,111713.789792,2.072254125,78,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2006-03-21,112153.641851,2.25247135,79,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2006-03-22,112309.278199,2.315041225,80,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2006-03-23,112601.556519,2.370329625,81,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
